start_date,end_date,cost_center,project,user,resource_type,cost,usage_hours
2025-12-19,2026-01-17,SAL,PROJ005,frank.brown,network,18564.65,528
2025-12-19,2026-01-17,ENG,PROJ004,alice.johnson,ml-service,1130.75,336
2025-12-19,2026-01-17,MKT,PROJ002,frank.brown,network,7637.34,709
2025-12-19,2026-01-17,MKT,PROJ002,grace.lee,database,903.75,679
2025-12-19,2026-01-17,SAL,PROJ004,alice.johnson,ml-service,2044.02,193
2025-12-19,2026-01-17,ENG,PROJ004,frank.brown,storage,3882.85,714
2025-12-19,2026-01-17,SAL,PROJ003,alice.johnson,database,701.13,319
2025-12-19,2026-01-17,SAL,PROJ001,bob.smith,database,1542.17,445
2025-12-19,2026-01-17,ENG,PROJ004,emma.wilson,database,541.91,57
2025-12-19,2026-01-17,SAL,PROJ002,henry.white,storage,600.83,683
2025-12-19,2026-01-17,MKT,PROJ001,grace.lee,ml-service,1430.54,620
2025-12-19,2026-01-17,MKT,PROJ005,grace.lee,ml-service,2719.58,359
2025-12-19,2026-01-17,MKT,PROJ003,bob.smith,compute,1560.48,318
2025-12-19,2026-01-17,MKT,PROJ001,john.taylor,compute,1001.91,562
2025-12-19,2026-01-17,MKT,PROJ002,bob.smith,storage,2883.49,322
2025-12-19,2026-01-17,OPS,PROJ004,carol.davis,storage,1673.51,354
2025-12-19,2026-01-17,OPS,PROJ003,carol.davis,network,8985.49,219
2025-12-19,2026-01-17,FIN,PROJ003,john.taylor,database,66980.22,534
2025-12-19,2026-01-17,FIN,PROJ005,grace.lee,ml-service,450.21,358
2025-12-19,2026-01-17,OPS,PROJ004,alice.johnson,database,5713.7,573
2025-12-19,2026-01-17,FIN,PROJ004,henry.white,compute,12123.95,385
2025-12-19,2026-01-17,OPS,PROJ002,alice.johnson,storage,1350.86,285
2025-12-19,2026-01-17,SAL,PROJ004,david.miller,database,5449.94,707
2025-12-19,2026-01-17,FIN,PROJ001,carol.davis,compute,22047.47,273
2025-12-19,2026-01-17,OPS,PROJ001,bob.smith,compute,944.24,687
2025-12-19,2026-01-17,SAL,PROJ003,john.taylor,compute,4396.13,390
2025-12-19,2026-01-17,SAL,PROJ003,emma.wilson,database,507.75,16
2025-12-19,2026-01-17,SAL,PROJ004,david.miller,cache,381.31,146
2025-12-19,2026-01-17,FIN,PROJ001,frank.brown,network,3235.35,276
2025-12-19,2026-01-17,ENG,PROJ004,emma.wilson,cache,1257.49,577
2025-12-19,2026-01-17,OPS,PROJ002,john.taylor,ml-service,23979.03,66
2025-12-19,2026-01-17,SAL,PROJ001,alice.johnson,ml-service,5706.19,324
2025-12-19,2026-01-17,ENG,PROJ002,emma.wilson,ml-service,122839.23,428
2025-12-19,2026-01-17,SAL,PROJ001,henry.white,compute,11066.8,214
2025-12-19,2026-01-17,OPS,PROJ004,henry.white,storage,339.69,658
2025-12-19,2026-01-17,OPS,PROJ001,iris.chen,network,1096.6,331
2025-12-19,2026-01-17,SAL,PROJ005,henry.white,cache,1096.47,673
2025-12-19,2026-01-17,ENG,PROJ004,henry.white,compute,1579.35,547
2025-12-19,2026-01-17,MKT,PROJ001,emma.wilson,network,1132.66,375
2025-12-19,2026-01-17,MKT,PROJ002,henry.white,compute,3076.7,148
2025-12-19,2026-01-17,SAL,PROJ001,carol.davis,network,3889.84,126
2025-12-19,2026-01-17,ENG,PROJ003,emma.wilson,storage,2503.17,339
2025-12-19,2026-01-17,SAL,PROJ002,henry.white,storage,360.11,473
2025-12-19,2026-01-17,SAL,PROJ001,iris.chen,storage,2106.21,66
2025-12-19,2026-01-17,MKT,PROJ005,grace.lee,network,1228.28,267
2025-12-19,2026-01-17,OPS,PROJ005,emma.wilson,compute,187.69,575
2025-12-19,2026-01-17,OPS,PROJ002,emma.wilson,ml-service,1130.17,121
2025-12-19,2026-01-17,OPS,PROJ003,carol.davis,database,4358.29,30
2025-12-19,2026-01-17,ENG,PROJ002,john.taylor,network,14821.87,212
2025-12-19,2026-01-17,OPS,PROJ002,emma.wilson,storage,126.32,228
2025-12-19,2026-01-17,MKT,PROJ003,emma.wilson,compute,1786.13,718
2025-12-19,2026-01-17,MKT,PROJ005,alice.johnson,compute,625.73,586
2025-12-19,2026-01-17,FIN,PROJ002,carol.davis,ml-service,3432.63,406
2025-12-19,2026-01-17,ENG,PROJ005,carol.davis,database,314.16,527
2025-12-19,2026-01-17,FIN,PROJ001,henry.white,ml-service,3333.93,129
2025-12-19,2026-01-17,OPS,PROJ004,john.taylor,storage,6002.38,306
2025-12-19,2026-01-17,FIN,PROJ005,grace.lee,ml-service,58705.58,550
2025-12-19,2026-01-17,SAL,PROJ002,frank.brown,network,2020.5,649
2025-12-19,2026-01-17,OPS,PROJ002,david.miller,network,1251.58,404
2025-12-19,2026-01-17,OPS,PROJ001,alice.johnson,ml-service,9352.31,448
2025-12-19,2026-01-17,ENG,PROJ002,emma.wilson,network,9387.7,668
2025-12-19,2026-01-17,ENG,PROJ004,bob.smith,cache,7782.66,33
2025-12-19,2026-01-17,OPS,PROJ001,iris.chen,compute,2519.17,346
2025-12-19,2026-01-17,SAL,PROJ004,grace.lee,network,12235.75,272
2025-12-19,2026-01-17,SAL,PROJ001,david.miller,ml-service,17573.76,55
2025-12-19,2026-01-17,OPS,PROJ002,grace.lee,compute,1703.09,266
2025-12-19,2026-01-17,SAL,PROJ003,john.taylor,storage,250.21,26
2025-12-19,2026-01-17,MKT,PROJ003,frank.brown,compute,2298.7,697
2025-12-19,2026-01-17,ENG,PROJ004,john.taylor,database,35567.37,274
2025-12-19,2026-01-17,OPS,PROJ001,henry.white,database,5749.08,580
2025-12-19,2026-01-17,SAL,PROJ002,grace.lee,storage,489.46,266
2025-12-19,2026-01-17,FIN,PROJ002,bob.smith,ml-service,1305.98,288
2025-12-19,2026-01-17,FIN,PROJ005,alice.johnson,network,2130.0,294
2025-12-19,2026-01-17,MKT,PROJ001,david.miller,network,72752.43,249
2025-12-19,2026-01-17,FIN,PROJ001,bob.smith,ml-service,4208.95,522
2025-12-19,2026-01-17,MKT,PROJ004,emma.wilson,network,1023.68,506
2025-12-19,2026-01-17,OPS,PROJ001,iris.chen,cache,1945.42,357
2025-12-19,2026-01-17,OPS,PROJ004,bob.smith,network,714.83,570
2025-12-19,2026-01-17,MKT,PROJ001,grace.lee,network,1894.05,288
2025-12-19,2026-01-17,SAL,PROJ002,emma.wilson,storage,264.24,515
2025-12-19,2026-01-17,FIN,PROJ001,emma.wilson,network,1738.18,355
2025-12-19,2026-01-17,ENG,PROJ001,iris.chen,storage,538.26,404
2025-12-19,2026-01-17,FIN,PROJ005,iris.chen,database,6621.64,589
2025-12-19,2026-01-17,SAL,PROJ005,bob.smith,network,5925.57,716
2025-12-19,2026-01-17,SAL,PROJ001,bob.smith,storage,1531.15,438
2025-12-19,2026-01-17,ENG,PROJ005,emma.wilson,storage,1189.69,506
2025-12-19,2026-01-17,MKT,PROJ002,alice.johnson,ml-service,1324.0,327
2025-12-19,2026-01-17,OPS,PROJ002,bob.smith,network,1869.22,107
2025-12-19,2026-01-17,SAL,PROJ001,iris.chen,database,15107.74,156
2025-12-19,2026-01-17,OPS,PROJ004,alice.johnson,cache,76841.09,585
2025-12-19,2026-01-17,ENG,PROJ001,john.taylor,ml-service,1270.33,466
2025-12-19,2026-01-17,ENG,PROJ001,henry.white,storage,2786.5,280
2025-12-19,2026-01-17,FIN,PROJ004,alice.johnson,database,3195.78,219
2025-12-19,2026-01-17,OPS,PROJ001,henry.white,ml-service,321.38,226
2025-12-19,2026-01-17,FIN,PROJ005,henry.white,cache,4238.18,710
2025-12-19,2026-01-17,ENG,PROJ003,carol.davis,database,125.27,407
2025-12-19,2026-01-17,OPS,PROJ001,john.taylor,network,1013.66,249
2025-12-19,2026-01-17,MKT,PROJ003,emma.wilson,compute,2269.61,189
2025-12-19,2026-01-17,FIN,PROJ002,emma.wilson,network,9896.38,182
2025-12-19,2026-01-17,ENG,PROJ004,john.taylor,compute,888.66,281
2025-12-19,2026-01-17,FIN,PROJ001,alice.johnson,storage,7758.09,455
2025-12-19,2026-01-17,FIN,PROJ002,grace.lee,cache,1883.57,332
2025-12-19,2026-01-17,MKT,PROJ003,iris.chen,database,1216.62,496
2025-12-19,2026-01-17,FIN,PROJ002,carol.davis,compute,309.3,526
2025-12-19,2026-01-17,ENG,PROJ004,henry.white,network,4742.95,498
2025-12-19,2026-01-17,ENG,PROJ001,bob.smith,storage,1024.39,699
2025-12-19,2026-01-17,SAL,PROJ003,iris.chen,compute,5827.28,306
2025-12-19,2026-01-17,FIN,PROJ002,john.taylor,network,311.18,399
2025-12-19,2026-01-17,OPS,PROJ004,henry.white,cache,3843.1,581
2025-12-19,2026-01-17,FIN,PROJ005,iris.chen,network,7455.49,66
2025-12-19,2026-01-17,FIN,PROJ001,bob.smith,storage,725.26,494
2025-12-19,2026-01-17,SAL,PROJ001,john.taylor,database,2729.07,83
2025-12-19,2026-01-17,FIN,PROJ001,john.taylor,ml-service,4260.76,687
2025-12-19,2026-01-17,SAL,PROJ001,grace.lee,compute,157.38,525
2025-12-19,2026-01-17,SAL,PROJ003,alice.johnson,compute,1767.72,268
2025-12-19,2026-01-17,MKT,PROJ005,john.taylor,cache,1258.67,179
2025-12-19,2026-01-17,OPS,PROJ005,carol.davis,network,1642.82,497
2025-12-19,2026-01-17,MKT,PROJ004,bob.smith,network,853.0,395
2025-12-19,2026-01-17,SAL,PROJ004,bob.smith,compute,2188.82,26
2025-12-19,2026-01-17,FIN,PROJ004,henry.white,storage,2110.7,529
2025-12-19,2026-01-17,SAL,PROJ003,carol.davis,storage,76.81,405
2025-12-19,2026-01-17,OPS,PROJ002,alice.johnson,database,2020.05,62
2025-12-19,2026-01-17,ENG,PROJ004,bob.smith,storage,663.79,148
2025-12-19,2026-01-17,MKT,PROJ001,emma.wilson,cache,1965.88,158
2025-12-19,2026-01-17,MKT,PROJ003,alice.johnson,network,4398.15,717
2025-12-19,2026-01-17,MKT,PROJ003,david.miller,database,3989.83,663
2025-12-19,2026-01-17,ENG,PROJ004,david.miller,cache,1409.83,693
2025-12-19,2026-01-17,OPS,PROJ002,john.taylor,storage,2783.7,124
2025-12-19,2026-01-17,ENG,PROJ002,bob.smith,compute,1988.43,652
2025-12-19,2026-01-17,MKT,PROJ001,emma.wilson,ml-service,312.77,552
2025-12-19,2026-01-17,FIN,PROJ004,carol.davis,network,5592.7,197
2025-12-19,2026-01-17,FIN,PROJ001,emma.wilson,ml-service,1335.75,89
2025-12-19,2026-01-17,ENG,PROJ001,carol.davis,cache,2495.76,122
2025-12-19,2026-01-17,MKT,PROJ002,frank.brown,database,2498.09,194
2025-12-19,2026-01-17,ENG,PROJ001,carol.davis,database,1205.72,169
2025-12-19,2026-01-17,MKT,PROJ004,frank.brown,cache,3304.84,265
2025-12-19,2026-01-17,MKT,PROJ004,john.taylor,cache,3887.61,443
2025-12-19,2026-01-17,MKT,PROJ005,david.miller,network,659.54,541
2025-12-19,2026-01-17,SAL,PROJ003,bob.smith,database,5523.84,202
2025-12-19,2026-01-17,MKT,PROJ002,david.miller,compute,2295.07,614
2025-12-19,2026-01-17,FIN,PROJ001,david.miller,cache,1814.85,571
2025-12-19,2026-01-17,SAL,PROJ002,henry.white,storage,11647.98,354
2025-12-19,2026-01-17,ENG,PROJ004,carol.davis,storage,3438.68,440
2025-12-19,2026-01-17,ENG,PROJ003,emma.wilson,database,177.07,617
2025-12-19,2026-01-17,OPS,PROJ001,david.miller,ml-service,10143.35,570
2025-12-19,2026-01-17,SAL,PROJ003,emma.wilson,ml-service,285.65,185
2025-12-19,2026-01-17,OPS,PROJ002,emma.wilson,network,11042.05,22
2025-12-19,2026-01-17,MKT,PROJ004,grace.lee,database,3309.79,415
2025-12-19,2026-01-17,FIN,PROJ002,grace.lee,database,594.65,660
2025-12-19,2026-01-17,FIN,PROJ003,bob.smith,ml-service,569.24,130
2025-12-19,2026-01-17,FIN,PROJ004,iris.chen,compute,10909.02,454
2025-12-19,2026-01-17,SAL,PROJ005,alice.johnson,compute,4488.94,53
2025-12-19,2026-01-17,OPS,PROJ001,alice.johnson,network,2999.95,440
2025-12-19,2026-01-17,MKT,PROJ005,henry.white,database,2579.28,510
2025-12-19,2026-01-17,MKT,PROJ004,john.taylor,compute,715.7,180
2025-12-19,2026-01-17,ENG,PROJ001,david.miller,network,5707.2,31
2025-12-19,2026-01-17,FIN,PROJ005,david.miller,cache,8966.72,529
2025-12-19,2026-01-17,OPS,PROJ001,grace.lee,cache,25375.12,376
2025-12-19,2026-01-17,FIN,PROJ002,carol.davis,cache,3525.55,348
2025-12-19,2026-01-17,FIN,PROJ005,henry.white,database,935.9,289
2025-12-19,2026-01-17,ENG,PROJ002,grace.lee,network,385.19,247
2025-12-19,2026-01-17,ENG,PROJ002,frank.brown,storage,1095.74,449
2025-12-19,2026-01-17,FIN,PROJ001,iris.chen,storage,1599.73,586
2025-12-19,2026-01-17,ENG,PROJ004,emma.wilson,database,6788.42,342
2025-12-19,2026-01-17,FIN,PROJ002,alice.johnson,ml-service,1032.49,413
2025-12-19,2026-01-17,ENG,PROJ004,john.taylor,cache,775.56,163
2025-12-19,2026-01-17,FIN,PROJ005,carol.davis,ml-service,4165.0,579
2025-12-19,2026-01-17,MKT,PROJ002,grace.lee,database,3323.94,10
2025-12-19,2026-01-17,MKT,PROJ004,emma.wilson,database,2423.54,586
2025-12-19,2026-01-17,ENG,PROJ005,david.miller,cache,1479.07,687
2025-12-19,2026-01-17,MKT,PROJ003,frank.brown,compute,1072.22,138
2025-12-19,2026-01-17,FIN,PROJ002,david.miller,compute,526.9,399
2025-12-19,2026-01-17,MKT,PROJ001,bob.smith,database,4901.56,253
2025-12-19,2026-01-17,SAL,PROJ002,john.taylor,storage,495.63,307
2025-12-19,2026-01-17,SAL,PROJ003,henry.white,storage,28615.71,224
2025-12-19,2026-01-17,SAL,PROJ003,carol.davis,compute,32548.78,658
2025-12-19,2026-01-17,MKT,PROJ004,alice.johnson,storage,534.69,329
2025-12-19,2026-01-17,FIN,PROJ004,david.miller,compute,182.91,475
2025-12-19,2026-01-17,SAL,PROJ004,iris.chen,database,1279.21,685
2025-12-19,2026-01-17,OPS,PROJ001,carol.davis,network,223.42,206
2025-12-19,2026-01-17,ENG,PROJ001,john.taylor,database,820.4,222
2025-12-19,2026-01-17,SAL,PROJ003,alice.johnson,storage,4073.19,257
2025-12-19,2026-01-17,ENG,PROJ005,alice.johnson,network,5566.35,475
2025-12-19,2026-01-17,MKT,PROJ004,david.miller,cache,1006.74,421
2025-12-19,2026-01-17,MKT,PROJ005,emma.wilson,storage,2242.77,498
2025-12-19,2026-01-17,SAL,PROJ001,bob.smith,database,244.96,374
2025-12-19,2026-01-17,MKT,PROJ003,carol.davis,compute,6301.28,435
2025-12-19,2026-01-17,FIN,PROJ004,emma.wilson,cache,529.18,194
2025-12-19,2026-01-17,ENG,PROJ002,grace.lee,ml-service,894.63,114
2025-12-19,2026-01-17,MKT,PROJ001,john.taylor,cache,8007.55,251
2025-12-19,2026-01-17,MKT,PROJ003,carol.davis,compute,184.02,17
2025-12-19,2026-01-17,OPS,PROJ004,david.miller,database,86.45,172
2025-12-19,2026-01-17,ENG,PROJ004,frank.brown,cache,9093.61,376
2025-12-19,2026-01-17,ENG,PROJ001,alice.johnson,cache,17920.8,223
2025-12-19,2026-01-17,FIN,PROJ003,john.taylor,cache,765.55,577
2025-12-19,2026-01-17,MKT,PROJ002,alice.johnson,cache,176.71,453
2025-12-19,2026-01-17,MKT,PROJ001,john.taylor,database,761.77,538
2025-12-19,2026-01-17,SAL,PROJ003,carol.davis,cache,3274.54,348
2025-12-19,2026-01-17,FIN,PROJ001,john.taylor,network,1121.65,79
2025-12-19,2026-01-17,MKT,PROJ005,emma.wilson,network,804.83,370
2025-12-19,2026-01-17,ENG,PROJ002,emma.wilson,network,1083.14,227
2025-12-19,2026-01-17,SAL,PROJ002,henry.white,network,207.63,297
2025-12-19,2026-01-17,MKT,PROJ003,john.taylor,cache,5097.32,616
2025-12-19,2026-01-17,OPS,PROJ001,bob.smith,cache,4203.72,608
2025-12-19,2026-01-17,ENG,PROJ001,henry.white,compute,4489.57,410
2025-12-19,2026-01-17,SAL,PROJ002,iris.chen,storage,1922.77,692
2025-12-19,2026-01-17,ENG,PROJ005,david.miller,database,3029.32,94
2025-12-19,2026-01-17,MKT,PROJ003,david.miller,compute,1144.07,116
2025-12-19,2026-01-17,ENG,PROJ001,grace.lee,cache,952.46,458
2025-12-19,2026-01-17,MKT,PROJ004,emma.wilson,storage,866.76,211
2025-12-19,2026-01-17,MKT,PROJ004,iris.chen,cache,1375.94,146
2025-12-19,2026-01-17,SAL,PROJ004,david.miller,compute,316.7,377
2025-12-19,2026-01-17,OPS,PROJ001,frank.brown,compute,3719.69,382
2025-12-19,2026-01-17,ENG,PROJ002,alice.johnson,ml-service,1101.85,340
2025-12-19,2026-01-17,SAL,PROJ004,david.miller,ml-service,814.24,322
2025-12-19,2026-01-17,OPS,PROJ004,david.miller,database,1603.07,165
2025-12-19,2026-01-17,OPS,PROJ005,grace.lee,cache,976.02,614
2025-12-19,2026-01-17,OPS,PROJ005,alice.johnson,network,411.29,387
2025-12-19,2026-01-17,FIN,PROJ004,alice.johnson,storage,2533.77,24
2025-12-19,2026-01-17,SAL,PROJ002,bob.smith,cache,428.27,272
2025-12-19,2026-01-17,SAL,PROJ002,henry.white,network,55.14,300
2025-12-19,2026-01-17,ENG,PROJ005,bob.smith,database,631.94,283
2025-12-19,2026-01-17,ENG,PROJ002,iris.chen,storage,131.14,252
2025-12-19,2026-01-17,MKT,PROJ001,frank.brown,database,47533.42,215
2025-12-19,2026-01-17,FIN,PROJ002,henry.white,ml-service,585.38,636
2025-12-19,2026-01-17,FIN,PROJ005,grace.lee,network,1308.46,631
2025-12-19,2026-01-17,OPS,PROJ004,emma.wilson,compute,751.45,358
2025-12-19,2026-01-17,MKT,PROJ002,iris.chen,compute,3528.93,258
2025-12-19,2026-01-17,SAL,PROJ005,alice.johnson,compute,2271.38,116
2025-12-19,2026-01-17,ENG,PROJ005,emma.wilson,ml-service,954.95,380
2025-12-19,2026-01-17,MKT,PROJ004,david.miller,ml-service,15013.34,125
2025-12-19,2026-01-17,MKT,PROJ004,carol.davis,storage,1769.04,608
2025-12-19,2026-01-17,SAL,PROJ003,henry.white,storage,38216.98,366
2025-12-19,2026-01-17,OPS,PROJ001,iris.chen,database,3807.01,125
2025-12-19,2026-01-17,SAL,PROJ003,bob.smith,cache,1582.12,203
2025-12-19,2026-01-17,SAL,PROJ002,carol.davis,compute,5290.14,12
2025-12-19,2026-01-17,SAL,PROJ001,david.miller,storage,988.3,280
2025-12-19,2026-01-17,OPS,PROJ005,iris.chen,cache,1809.38,716
2025-12-19,2026-01-17,FIN,PROJ003,david.miller,database,17160.58,153
2025-12-19,2026-01-17,FIN,PROJ002,iris.chen,ml-service,3513.57,371
2025-12-19,2026-01-17,FIN,PROJ004,emma.wilson,cache,127.48,438
2025-12-19,2026-01-17,FIN,PROJ004,henry.white,network,422.53,367
2025-12-19,2026-01-17,MKT,PROJ001,carol.davis,ml-service,2200.61,270
2025-12-19,2026-01-17,SAL,PROJ001,bob.smith,compute,5203.24,559
2025-12-19,2026-01-17,ENG,PROJ005,grace.lee,cache,545.16,194
2025-12-19,2026-01-17,FIN,PROJ002,carol.davis,cache,1311.6,591
2025-12-19,2026-01-17,OPS,PROJ001,iris.chen,storage,467.25,272
2025-12-19,2026-01-17,SAL,PROJ004,henry.white,network,3520.24,526
2025-12-19,2026-01-17,MKT,PROJ003,emma.wilson,storage,4048.65,601
2025-12-19,2026-01-17,OPS,PROJ002,iris.chen,compute,1264.12,461
2025-12-19,2026-01-17,MKT,PROJ003,david.miller,storage,1969.8,263
2025-12-19,2026-01-17,FIN,PROJ004,emma.wilson,database,13272.08,582
2025-12-19,2026-01-17,ENG,PROJ004,frank.brown,network,1160.02,462
2025-12-19,2026-01-17,FIN,PROJ002,iris.chen,storage,1503.15,343
2025-12-19,2026-01-17,MKT,PROJ004,grace.lee,network,807.4,273
2025-12-19,2026-01-17,SAL,PROJ003,iris.chen,storage,16283.79,295
2025-12-19,2026-01-17,MKT,PROJ002,carol.davis,cache,984.1,18
2025-12-19,2026-01-17,OPS,PROJ005,carol.davis,storage,8571.78,347
2025-12-19,2026-01-17,FIN,PROJ005,david.miller,database,72.28,23
2025-12-19,2026-01-17,FIN,PROJ005,grace.lee,compute,678.62,515
2025-12-19,2026-01-17,ENG,PROJ001,frank.brown,cache,1078.83,152
2025-12-19,2026-01-17,OPS,PROJ005,bob.smith,compute,1774.6,575
2025-12-19,2026-01-17,SAL,PROJ002,bob.smith,database,1707.41,462
2025-12-19,2026-01-17,ENG,PROJ003,iris.chen,compute,2562.96,297
2025-12-19,2026-01-17,MKT,PROJ005,emma.wilson,cache,161.8,40
2025-12-19,2026-01-17,ENG,PROJ001,frank.brown,database,2799.11,66
2025-12-19,2026-01-17,ENG,PROJ004,bob.smith,network,94.74,633
2025-12-19,2026-01-17,ENG,PROJ004,emma.wilson,cache,1296.41,437
2025-12-19,2026-01-17,ENG,PROJ002,frank.brown,compute,784.56,310
2025-12-19,2026-01-17,ENG,PROJ005,john.taylor,network,3223.51,205
2025-12-19,2026-01-17,OPS,PROJ002,grace.lee,database,184.18,356
2025-12-19,2026-01-17,FIN,PROJ003,david.miller,storage,2980.66,42
2025-12-19,2026-01-17,SAL,PROJ004,john.taylor,network,135.9,418
2025-12-19,2026-01-17,OPS,PROJ002,david.miller,database,1173.61,381
2025-12-19,2026-01-17,SAL,PROJ004,bob.smith,ml-service,24706.83,375
2025-12-19,2026-01-17,MKT,PROJ003,iris.chen,cache,3006.51,74
2025-12-19,2026-01-17,FIN,PROJ005,henry.white,database,698.51,77
2025-12-19,2026-01-17,MKT,PROJ001,john.taylor,database,761.69,254
2025-12-19,2026-01-17,ENG,PROJ003,carol.davis,compute,2515.2,320
2025-12-19,2026-01-17,SAL,PROJ003,iris.chen,compute,6771.56,527
2025-12-19,2026-01-17,OPS,PROJ003,alice.johnson,storage,5799.25,321
2025-12-19,2026-01-17,ENG,PROJ001,john.taylor,ml-service,27412.37,384
2025-12-19,2026-01-17,OPS,PROJ003,frank.brown,database,1146.25,461
2025-12-19,2026-01-17,FIN,PROJ001,iris.chen,network,1717.8,294
2025-12-19,2026-01-17,ENG,PROJ001,henry.white,compute,22885.76,230
2025-12-19,2026-01-17,OPS,PROJ005,john.taylor,ml-service,202.79,95
2025-12-19,2026-01-17,MKT,PROJ002,carol.davis,compute,780.43,539
2025-12-19,2026-01-17,ENG,PROJ001,carol.davis,storage,917.51,228
2025-12-19,2026-01-17,MKT,PROJ001,frank.brown,storage,147.58,371
2025-12-19,2026-01-17,OPS,PROJ001,john.taylor,network,204.52,312
2025-12-19,2026-01-17,MKT,PROJ005,iris.chen,storage,128.97,326
2025-12-19,2026-01-17,SAL,PROJ001,grace.lee,ml-service,6004.02,212
2025-12-19,2026-01-17,ENG,PROJ002,alice.johnson,storage,573.63,265
2025-12-19,2026-01-17,SAL,PROJ005,carol.davis,compute,714.86,485
2025-12-19,2026-01-17,ENG,PROJ005,carol.davis,database,3225.73,290
2025-12-19,2026-01-17,OPS,PROJ001,iris.chen,storage,1930.82,558
2025-12-19,2026-01-17,SAL,PROJ001,iris.chen,compute,2690.11,239
2025-12-19,2026-01-17,OPS,PROJ003,henry.white,ml-service,974.08,570
2025-12-19,2026-01-17,MKT,PROJ003,henry.white,network,82.78,418
2025-12-19,2026-01-17,FIN,PROJ003,john.taylor,compute,159.82,230
2025-12-19,2026-01-17,MKT,PROJ002,emma.wilson,cache,736.97,687
2025-12-19,2026-01-17,FIN,PROJ003,iris.chen,storage,284.33,74
2025-12-19,2026-01-17,OPS,PROJ003,david.miller,cache,2959.81,503
2025-12-19,2026-01-17,MKT,PROJ002,alice.johnson,ml-service,138.24,216
2025-12-19,2026-01-17,OPS,PROJ001,john.taylor,cache,12952.21,364
2025-12-19,2026-01-17,MKT,PROJ002,emma.wilson,database,5588.91,519
2025-12-19,2026-01-17,OPS,PROJ003,grace.lee,compute,1444.35,470
2025-12-19,2026-01-17,OPS,PROJ002,emma.wilson,database,7600.49,241
2025-12-19,2026-01-17,MKT,PROJ001,alice.johnson,database,100.48,506
2025-12-19,2026-01-17,SAL,PROJ002,david.miller,ml-service,593.48,407
2025-12-19,2026-01-17,FIN,PROJ004,john.taylor,compute,1878.05,541
2025-12-19,2026-01-17,FIN,PROJ004,grace.lee,storage,113037.26,163
2025-12-19,2026-01-17,OPS,PROJ001,bob.smith,ml-service,5946.95,504
2025-12-19,2026-01-17,OPS,PROJ001,bob.smith,database,1804.91,575
2025-12-19,2026-01-17,SAL,PROJ001,grace.lee,compute,753.59,41
2026-01-18,2026-02-16,SAL,PROJ003,grace.lee,cache,28922.16,25
2026-01-18,2026-02-16,ENG,PROJ001,alice.johnson,compute,1755.49,191
2026-01-18,2026-02-16,SAL,PROJ002,iris.chen,storage,4132.37,99
2026-01-18,2026-02-16,OPS,PROJ005,iris.chen,cache,452.31,345
2026-01-18,2026-02-16,FIN,PROJ005,john.taylor,ml-service,1744.03,349
2026-01-18,2026-02-16,FIN,PROJ003,grace.lee,storage,795.01,318
2026-01-18,2026-02-16,FIN,PROJ004,david.miller,compute,831.2,69
2026-01-18,2026-02-16,SAL,PROJ004,carol.davis,cache,2503.86,657
2026-01-18,2026-02-16,FIN,PROJ001,john.taylor,ml-service,31279.7,66
2026-01-18,2026-02-16,OPS,PROJ003,frank.brown,storage,3576.84,669
2026-01-18,2026-02-16,OPS,PROJ005,emma.wilson,compute,3693.33,574
2026-01-18,2026-02-16,ENG,PROJ001,john.taylor,compute,2212.68,160
2026-01-18,2026-02-16,SAL,PROJ001,david.miller,network,147.77,602
2026-01-18,2026-02-16,SAL,PROJ001,david.miller,compute,2266.53,71
2026-01-18,2026-02-16,ENG,PROJ002,henry.white,network,2060.29,538
2026-01-18,2026-02-16,OPS,PROJ001,bob.smith,cache,2581.1,32
2026-01-18,2026-02-16,FIN,PROJ005,bob.smith,compute,1634.79,185
2026-01-18,2026-02-16,ENG,PROJ003,bob.smith,compute,221.99,135
2026-01-18,2026-02-16,OPS,PROJ004,henry.white,storage,2350.73,91
2026-01-18,2026-02-16,ENG,PROJ005,henry.white,network,2227.14,631
2026-01-18,2026-02-16,OPS,PROJ005,grace.lee,cache,1040.61,549
2026-01-18,2026-02-16,SAL,PROJ002,john.taylor,compute,1066.67,503
2026-01-18,2026-02-16,ENG,PROJ005,grace.lee,storage,1881.49,563
2026-01-18,2026-02-16,SAL,PROJ004,frank.brown,ml-service,13206.02,52
2026-01-18,2026-02-16,SAL,PROJ001,alice.johnson,cache,37675.72,224
2026-01-18,2026-02-16,MKT,PROJ005,frank.brown,storage,325.47,329
2026-01-18,2026-02-16,OPS,PROJ005,john.taylor,storage,1853.36,145
2026-01-18,2026-02-16,SAL,PROJ001,david.miller,database,996.54,355
2026-01-18,2026-02-16,SAL,PROJ005,frank.brown,storage,1526.26,295
2026-01-18,2026-02-16,MKT,PROJ001,carol.davis,database,610279.45,26
2026-01-18,2026-02-16,FIN,PROJ003,henry.white,network,1344.78,281
2026-01-18,2026-02-16,ENG,PROJ003,john.taylor,compute,570.34,157
2026-01-18,2026-02-16,SAL,PROJ003,frank.brown,network,1051.02,424
2026-01-18,2026-02-16,SAL,PROJ001,henry.white,storage,5560.65,70
2026-01-18,2026-02-16,SAL,PROJ004,alice.johnson,compute,1014.64,456
2026-01-18,2026-02-16,OPS,PROJ004,frank.brown,storage,1884.69,682
2026-01-18,2026-02-16,SAL,PROJ001,carol.davis,cache,1703.1,655
